Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Good Earning,GOOD EARNING,771570,1988/6/1,771570,NA,NA
Goodyear Estates,GOODYEAR ESTATES,929984,1975/7/9,929984,NA,NA
Gulf Arabian,GULF ARABIAN,779600,1988/6/1,779600,NA,NA
Harriman,HARRIMAN,938770,1988/6/1,938770,NA,NA
Hutchison-Boag,HUTCHISON-BOAG,929617,1973/1/1,929617,NA,NA
Impala Pacific,IMPALA PACIFIC,719640,1988/6/1,719640,NA,NA
Kailey Enterprises,KAILEY ENTS.,771640,1988/6/1,771640,NA,NA
KOI Taki,KOI TAKI,755006,1988/8/4,755006,NA,NA
Lafe International,LAFE INTERNATIONAL,771557,1988/6/1,771557,NA,NA
Lawe William,LAWE WILLIAM,771643,1988/6/1,771643,NA,NA
Madison Securities,MADISON SECS.,992956,-,992956,NA,NA
Manor House,MANOR HOUSE,938605,-,938605,NA,NA
Medianation,MEDIANATION,K:MNAT,2002/1/24,15119K,NA,KYG595701049
Mega Pacific,MEGA PACIFIC,779599,1988/6/1,779599,NA,NA
Mingly,MINGLY,K:MING,1988/3/11,771316,HK478,HK0008749795
Novel Enterprise,NOVEL ENTERPRISE,749536,1987/4/8,749536,NA,NA
Road Holdings,ROAD HDG.,929607,1973/1/1,929607,NA,NA
Scilla Holdings,SCILLA HDG.,944755,1983/8/26,944755,NA,NA
SIU On,SIU ON,729207,-,729207,H084,NA
Sun Company,SUN COMPANY,930165,1973/1/1,930165,NA,NA
Sungala,SUNGALA,992976,1988/6/1,992976,NA,NA
Superford,SUPERFORD,779589,1988/6/1,779589,NA,NA
Tangtingyi,TANGTINGYI,865345,1996/1/30,865345,NA,NA
Times,TIMES,K:TIMS,2007/7/16,50763U,HK1832,KYG887821000
Unitex,UNITEX,993215,1988/6/1,993215,NA,NA
Wayton Navigation,WAYTON NAVIGATION,938735,-,938735,NA,NA
Yaohan Hongkong,YAOHAN HONGKONG,27580D,2003/9/12,27580D,NA,NA
Alpha General (Holdings),ALPHA GENERAL (HDG.),K:ALP,1997/8/7,896012,NA,BMG0219S1576
Asia Aluminum Holdings,ASIA ALUMINUM HOLDINGS,K:AALU,1998/4/3,865732,NA,BMG0535R1079
Asia Discovery Fund,ASIA DISCOVERY FUND,K:ASDF,1993/8/16,317672,NA,NA
AXA China Region Limited,AXA CHINA REGION LTD.,K:NMUT,1992/12/18,316329,NA,BMG0691Q1096
B + B Asia,B + B ASIA,938803,1988/6/1,938803,NA,NA
Baker Group International Holdings,BAKER GROUP INTL.HDG.,K:LCTI,1998/12/4,865745,NA,KYG070771038
Best Wide Group,BEST WIDE GROUP,K:YGMI,1988/6/1,771128,NA,BMG1068X1074
Cathay Investment Fund,CATHAY INV.FUND,K:CATC,1996/2/8,316007,NA,NA
CCT Technology Holdings Limited,CCT TECHNOLOGY HOLDINGS LIMITED,27743E,2003/10/2,27743E,NA,NA
CDW International,CDW INTL.,K:CDWI,1988/3/11,771319,HK481,KYG1988U1186
Changsheng China Property,CHANGSHENG CHINA PR.,K:CHNG,2008/1/31,51547W,NA,KYG204511037
Cheung Capital,CHEUNG CAPITAL,K:CHCA,1994/12/16,140812,NA,NA
Chevalier Construction,CHEVALIER CONSTRUCTION,K:CHCN,1996/1/25,865309,NA,BMG2098Q1042
Chevalier Development International,CHEVALIER DEV.INTL.,K:CDVI,1991/11/28,315307,NA,BMG2097Y1084
China Digicontent,CHINA DIGICONTENT,K:LSCN,1997/6/26,890852,NA,BMG2107Z1032
China Forestry Holdings,CHINA FORESTRY HOLDINGS,K:CFHT,2009/12/3,68398R,HK930,KYG2113A1004
China Metal Recycling (Holdings),CHINA METAL RCYC.(HDG.),K:CHRM,2009/6/22,67600N,HK773,KYG211311009
China National Offshore Oil,CHINA NAT.OFFSHORE OIL,K:CHNA,2001/2/21,256845,NA,NA
China National Aviation,CHINA NATIONAL AVIATION,K:CNAC,1997/12/17,865721,NA,HK1110007114
China Paradise Electronics Retail,CHINA PARADISE ELTN.RET.,K:CPAR,2005/10/14,31966U,NA,KYG215751085
China Resources Microelectronics,CHINA RES.MICROELS.,K:CSMC,2004/8/13,29101C,HK597,KYG2112S1021
China Resources Peoples Telephone,CHINA RESOURCES PEO.TEL.,K:CRPP,2004/4/1,28752R,NA,HK0331013281
China Specialised Fibre,CHINA SPECIALISED FIBRE,K:HESH,2000/11/15,280693,NA,BMG2109R1097
China United Holdings Limited,CHINA UNITED HOLDINGS LTD.,27743C,2003/10/2,27743C,NA,NA
Citc Seoul Trust,CITC SEOUL TRUST,K:CITC,1993/8/26,317699,NA,NA
Citic International Financial Holdings,CITIC INTL.FINL.HDG.,K:KAWB,1980/7/17,992866,NA,HK0183011623
Citybus Group,CITYBUS GROUP,K:CITY,1996/11/29,887455,HK523,BMG2155L1054
Companion Building Materials,COMPANION BLDG.MATS.,27580E,2003/9/12,27580E,NA,NA
Concord Land,CONCORD LAND,K:COND,1996/11/7,887447,NA,KYG2344K1094
Consolidated Electric Power Asia,CONS.ELEC.POWER ASIA,K:CEPA,1993/12/6,356816,NA,NA
Dao Heng Bank Group,DAO HENG BANK GP.,K:DHBG,1993/12/16,356842,NA,BMG265671005
Datasys Technology Holdings,DATASYS TECHNOLOGY HDG.,K:DSYS,2002/8/16,26115R,NA,KYG2757B1095
Dejin Resources Group,DEJIN RESOURCES GROUP,K:BRIN,1999/11/11,691919,HK1163,BMG8794Y1350
Delta Networks,DELTA NETWORKS,K:DELT,2007/7/6,50707H,NA,KYG271481080
Digitel Group,DIGITEL GROUP,K:DTEL,2000/7/12,280042,NA,KYG2759F1081
Dong Fang,DONG FANG,K:DGFG,1994/6/3,140060,NA,NA
Dransfield Holdings Limited,DRANSFIELD HOLDINGS LTD.,27743F,2003/10/2,27743F,NA,NA
E Tung Properties,E TUNG PROPS.,756834,1988/6/1,756834,NA,NA
East Asiatic,EAST ASIATIC,K:ESTA,1988/6/1,756555,NA,HK0441001853
Eganagoldpfeil (Holdings),EGANAGOLDPFEIL (HDG.),K:EGAN,1993/6/25,317561,NA,KYG2943E1329
Englong International,ENGLONG INTL.,K:ENIN,1988/6/1,771559,NA,NA
Era Mining Machinery,ERA MINING MACHINERY,K:ERAI,2001/6/28,263192,HK8043,KYG3108S1066
Euro-Asia Agricultural (Holdings),EURO-ASIA AGRI. (HDG.),K:EAAG,2001/7/19,14341U,NA,BMG3141Z1095
Evergo China Holding,EVERGO CHINA HLDG.,K:EVER,1996/11/20,887492,NA,BMG3223W1073
Ezcom Holdings,EZCOM HOLDINGS,K:LAMX,1992/11/26,316303,NA,BMG3288C1293
Far Eastern Polychem Industries,FAR ETN.POLYCHEM INDS.,K:FEPC,2000/1/31,280008,NA,BMG331051000
Flying Mining Shares (Cancelled),FLYING MINING SHS(CANCELLED),91736Y,2017/10/31,91736Y,NA,NA
Fortis Asia Holdings,FORTIS ASIA HOLDINGS,K:PCEI,1999/7/7,691622,NA,BMG6844R1007
FPB Bank,FPB BANK,K:FPBS,1988/6/1,771278,NA,BMG3655E1049
Fu Cheong International Holdings,FU CHEONG INTL.HOLDINGS,K:FCHE,2002/3/27,15351X,NA,KYG3684E1098
Furama Hotel Enterprises,FURAMA HTL.ENTS.,K:FHEN,1985/4/2,921532,NA,HK0039000283
GKC Holdings Limited,GKC HOLDINGS LTD.,K:GKC,1997/12/17,865722,NA,BMG3900C1010
Global Trend Intelligent Technologies,GLB.TREND INTEL.TECHS.,K:GTIT,2002/6/28,25724V,NA,KYG393531002
Gold Wo International,GOLD WO INTL.,K:GOWO,2001/4/12,256710,NA,BMG3976V1578
Gold-Face Holdings,GOLD-FACE HOLDINGS,K:GOFA,1993/10/15,317812,NA,BMG396061019
Golden Ocean,GOLDEN OCEAN,K:GOOC,2004/12/7,29925P,NA,NA
Goldwiz Holdings,GOLDWIZ HOLDINGS,K:HTOY,1990/7/12,540343,NA,BMG3976R1079
Group Nanotechnology Group,GP NANOTECHNOLOGY GP.,K:GPNA,2001/7/17,14336L,NA,BMG4034A1027
Grand Hotel Holdings 'B',GRAND HOTEL HDG.'B',K:GHTB,1988/6/1,950998,NA,HK0196001017
Green Island Cement,GREEN ISL.CEMENT,936455,1973/1/1,936455,NA,NA
Greencool Technology Holdings,GREENCOOL TECH.HDG.,K:GNCL,2000/7/13,280041,NA,KYG408631052
GST Holdings,GST HOLDINGS,K:GSTH,2005/6/30,31254Q,NA,KYG4160F1072
Hale Corporation Limited,HALE CORP.LTD.,944837,1983/9/15,944837,NA,NA
Hannstar Board International Holdings,HANNSTAR BOARD INTL.HDG.,K:HABI,2006/10/6,41227R,HK667,KYG4280A1031
Henderson China Holdings,HENDERSON CHINA HDG.,K:HENC,1996/3/28,865447,NA,BMG4396U1009
Hontex International Holdings,HONTEX INTL.HOLDINGS,K:HIHC,2009/12/24,68574P,HK946,KYG459771088
Hutchison Telecommunications International,HUTCHISON TELECOM.INTL.,K:HUTC,2004/10/15,29508M,HK2332,KYG467141043
Investment Trust,I T,K:ITLT,2005/3/4,30374C,NA,NA
Ilink Holdings Limited,ILINK HDG. LTD.,K:ILIN,2001/3/9,256494,NA,KYG587211205
IMC Holdings,IMC HOLDINGS,K:IMCH,1973/1/1,929858,NA,BMG4710G1006
Industrial Equity Pacific,INDL.EQUITY PAC.,771282,1988/6/1,771282,NA,NA
Infoserve Technology,INFOSERVE TECHNOLOGY,K:INFS,2002/1/8,14912D,NA,NA
International Capital Network Holdings,INTERNATIONAL CAP.NET. HDG.,K:ICNH,2001/11/30,14837E,HK8004,KYG4825A1058
International City Holdings,INTL.CITY HDG.,997493,1981/6/15,997493,NA,NA
January sin MEE,JAN SIN MEE,930498,-,930498,H100,NA
Jardine International Motor,JARDINE INTL.MOTOR,K:JIMB,1973/1/1,916843,NA,BMG5072T1018
Jimh (Fung Fu),JIMH (FUNG FU),K:JIM,1994/2/2,362047,NA,NA
Kinetana International Biotech Pharma,KINETANA INTL.BIOT.PHA.,K:KBIO,2002/6/3,25586F,NA,KYG5256M1042
King Pacific International Holdings,KING PACIFIC INTL. HDG.,K:YIUW,1991/10/21,314068,NA,BMG5256Y1084
Kwong On Bank,KWONG ON BANK,K:KWON,1996/6/24,865650,NA,HK1115006061
Lai Fai International Holdings,LAI FAI INTL.HDG.,K:LFAI,2003/2/26,26818E,NA,KYG535291069
Lam Soon Food,LAM SOON FOOD,K:FOOD,1991/7/24,314139,NA,BMG5358B1054
Lane Crawford 'A',LANE CRAWFORD 'A',K:LCRA,1973/1/1,929613,NA,HK0008627587
Laws International,LAWS INTL.,K:LAWS,1987/4/28,745097,NA,BMG5398V1037
Leading Spirit High-Technology,LEADING SPIRIT HIGH-TECH,K:LEDS,1993/1/18,316592,NA,BMG5412S1026
Li Ning Company Limited,LI NING COMPANY LIMITED,77313R,2011/6/23,77313R,NA,NA
Long Success International (Holdings),LONG SUCCESS INTL.(HDG.),K:CYBM,2000/8/17,297025,HK8017,BMG5697K1392
Loulan Holdings,LOULAN HOLDINGS,K:LLAN,2002/8/12,26095L,NA,KYG5712F1072
Luks Industrial Company,LUKS INDUSTRIAL CO.,27580F,2003/9/12,27580F,NA,NA
M Channel,M CHANNEL,K:36CO,2000/7/28,297019,NA,BMG5929X1231
Manhattan Card,MANHATTAN CARD,K:MANC,1993/7/2,317562,NA,HK0405001758
Meadville Holdings,MEADVILLE HOLDINGS,K:MEAD,2007/2/2,41658U,NA,KYG5946E1089
Media Partners International Holdings,MEDIA PARTNERS INTL.HDG.,K:MEDP,2002/1/31,15138E,NA,KYG5958M1050
Mirabell International Holdings,MIRABELL INTL.HDG.,K:MIRA,1996/12/6,887570,HK1179,KYG6148R1039
Moulin Global Eyecare Holdings,MOULIN GLB.EYECARE HDG.,K:MOUL,1993/10/5,317766,NA,BMG629601029
Nan Fung Textile,NAN FUNG TEXTILE,929621,1973/1/1,929621,NA,NA
New Town Properties,NEW TOWN PROPS.,993266,1981/3/24,993266,NA,NA
New World Hotels,NEW WORLD HOTELS,992983,1983/1/3,992983,NA,NA
Nomura Japan Equities Sub-Fund,NOMU.JAP.EQTIES.SUB-FUND,317529,1993/5/26,317529,NA,NA
Orient Power Holdings,ORIENT POWER HOLDINGS,K:ORNT,1991/9/2,314522,HK615,BMG677481068
Oxford Properties,OXFORD PROPS.,K:OXFP,1988/6/3,771644,NA,HK0220001124
Pan Sino International Holding,PAN SINO INTL.HOLDING,K:PSIN,2003/12/2,28167P,HK502,KYG6891C1050
PCD Stores (Group),PCD STORES (GROUP),K:PCDX,2009/12/15,68483V,NA,KYG6956E1035
Peace Mark (Holdings),PEACE MARK (HDG.),K:PECE,1993/2/18,316640,HK304,NA
Peregrine Investment Holdings,PEREGRINE INV.HDG.,K:PERG,1988/6/1,952247,NA,BMG7004A1505
Pyxis Group,PYXIS GROUP,K:FCKE,1992/9/3,316099,HK516,BMG7303E1012
Realty Development,REALTY DEV.,K:RDVA,1973/1/1,929601,NA,HK0077009634
Regent Manner International Holdings,REGENT MANNER INTL.HDG.,K:REGM,2007/7/10,50721J,NA,KYG7481P1182
Riverhill Holdings,RIVERHILL HOLDINGS,K:RHIL,2001/6/1,263176,NA,KYG7586E1098
RNA Holdings,RNA HOLDINGS,K:RNA,1996/12/2,887559,NA,BMG760571437
Ruifeng Petroleum Chemical Holdings,RUIFENG PTL.CHM.HOLDINGS,K:THIN,2002/2/27,15222V,HK8096,KYG7713B1196
Ryoden Development,RYODEN DEV.,K:RYOD,1992/9/24,316141,NA,BMG7733N1011
Saint Honore Holdings,SAINT HONORE HOLDINGS,K:SAIN,2000/11/21,288515,HK192,BMG7774W1010
Sanyuan Group,SANYUAN GROUP,K:GHIL,1988/6/1,771578,HK140,HK0140028264
Schramm Holding,SCHRAMM HOLDING,K:SCHR,2009/12/29,68535U,HK955,DE000A0L1JZ7
Senyuan International Holdings,SENYUAN INTL.HOLDINGS,K:SENY,2005/7/11,31283P,NA,KYG8061K1076
Shanghai HIH Xing Shipping,SHAI. HIH XING SHIP.,140637,1994/11/1,140637,NA,NA
Shanghai Land Holdings,SHANGHAI LAND HOLDINGS,K:LAPH,1988/6/1,933207,NA,HK0067011327
Shanxi Central Pharmaceutical,SHANXI CENTRAL PHARM.,K:SCPI,2000/7/25,280049,NA,BMG806751209
Shimao International Holdings,SHIMAO INTL.HDG.,K:DJIA,1998/7/15,865736,NA,BMG810421302
Shui On Contractors,SHUI ON CONTR.,779555,1988/11/4,779555,NA,NA
Shui On Group,SHUI ON GROUP,938633,1985/6/6,938633,NA,NA
Shun Ho Investment (Holdings),SHUN HO INV.(HDG),755142,1987/5/18,755142,NA,NA
Sing Pao Media Enterprises,SING PAO MEDIA ENTS.,K:STRE,2000/6/1,280034,HK8010,KYG8197J1076
Sino Stride Technology Holdings,SINO STRIDE TECH.HDG.,K:SINS,2002/7/29,260519,NA,KYG8164F1046
Sinocan Holdings,SINOCAN HOLDINGS,K:SINA,1994/6/22,140138,NA,BMG8163G1033
SIU King Cheung,SIU KING CHEUNG,771553,1988/6/1,771553,NA,NA
SIU-Fung Ceramics,SIU-FUNG CERAMICS,K:SIUF,1993/10/28,317819,NA,NA
Stone Group Holdings,STONE GROUP HOLDINGS,K:STON,1993/8/16,317649,HK409,HK0409001762
Superdata Software Holdings,SUPERDATA SOFTWARE HDG.,K:SUDA,2003/6/6,27092K,HK8263,KYG858541009
Top Glory International,TOP GLORY INTERNATIONAL,K:TOPG,1987/2/13,741721,NA,HK0268010771
Trauson Holdings,TRAUSON HOLDINGS,K:THC,2010/6/29,69634H,HK325,KYG901371032
Tungda Innovative Lighting Holdings,TUNGDA INNOV.LTG.HDG.,K:TGLG,2002/7/26,26044E,NA,KYG9123W1050
Union V-Tex Realty,UNION V-TEX REALTY,740910,1988/8/4,740910,NA,NA
Universal Appliances Limited,UNIVERSAL APPLIANCES LTD,28035W,2003/11/18,28035W,NA,NA
Wah Kwong Properties,WAH KWONG PROPS.,930168,1973/3/22,930168,NA,NA
Wah Kwong Shipping Group,WAH KWONG SHIP.GP.,K:WKSH,1973/1/24,930169,NA,BMG941951078
Wah May Investment,WAH MAY INV.,779603,1988/6/1,779603,NA,NA
Wan Pao Navigation,WAN PAO NAV.,779601,1988/6/1,779601,NA,NA
Wanasports Holdings,WANASPORTS HOLDINGS,K:WASP,2001/12/11,14858D,NA,KYG942901060
Wheelock Marden Class A,WH.MARDEN CL.A,929591,1973/1/1,929591,NA,NA
Wheelock Properties,WHEELOCK PROPERTIES,K:HKRA,1973/1/1,929600,HK49,HK0049009647
Wing Fat Printing,WING FAT PRINTING,K:WIFP,2008/3/28,51282W,NA,HK0633044984
Wing Hang Bank,WING HANG BANK,K:WHBK,1993/7/2,317563,HK302,HK0302001547
Wing Lung Bank,WING LUNG BANK,K:WILB,1980/3/27,993072,NA,HK0096000564
Wing On International Holdings,WING ON INTL.HDG.,K:WING,1973/9/17,930493,NA,BMG970661077
Winton Holdings,WINTON HDG.,K:WINT,1992/8/13,316081,NA,BMG9718A1045
Xdlong International,XDLONG INTERNATIONAL,K:XDLN,2008/7/11,53613T,HK977,KYG9828T1004
Yaohan International Holdings,YAOHAN INTL.HDG.,K:YAIH,1993/10/27,317823,NA,BMG9832D1092
Electric and Eltek International Holdings,ELEC & ELTEK INTL.HDG.,K:ELTK,1984/3/21,945369,NA,BMG2969P1023
Orient Telecom and Technology Holdings,ORIENT TELECOM&TECH.HDG.,K:ORIT,1973/1/1,938652,NA,BMG6774E1295
S H K Properties (SEAQ International),S H K PROPERTIES (XSQ),136978,1994/12/6,136978,NA,NA
SIIC Medical Science and Technology,SIIC MED.SCI. & TECH.,K:SIIC,1999/12/2,691955,NA,KYG812741059
Ace Fund Growth Asia (SICAV),ACE FD.GW.AI.(SICAV),K:FIRU,1992/8/18,530984,NA,NA
Cavendish International Dead- '04/08/92 Dlisted',CAVENDISH INTL. DEAD- '04/08/92 DLISTED',745270,1987/7/6,745270,NA,NA
E-Land Fashion China Holdings,E-LAND FASHION CHIN.HDG.,K:ELAN,2008/5/16,51973Q,HK749,KYG296131090
Industrial and Commercial Bank of China Asia,INDL.&.CMLBK.OF CHIN.AI.,K:UNBH,1973/1/1,952330,HK349,HK0349001625
Nam Tai Electronic and Electrical Products,NAM TAI ELT.& ELPDT.,K:NAMT,2004/4/28,28871X,NA,KYG6389P1054
Wah Kwong Maritime Transport Holdings,WAH KWONG MRIT.TRAN.HDG.,K:WKMT,2008/6/11,53489D,NA,KYG941901087
Yue Fung International Group Holdings,YUE FUNG INTL.GP.HDG.,K:YFI,1997/10/8,865716,HK965,BMG9877U1493
401 Holdings,401 HOLDINGS,K:AWTW,1993/2/3,316602,UG3654G11,BMG3654G1188
Akup International Holdings,AKUP INTERNATIONAL HDG.,K:AKUP,2001/11/5,14745E,NA,KYG0146R1083
Cable and Wireless HKT,CABLE & WIRELESS HKT,K:TELE,1988/2/1,771005,UK:CWH,HK0008008044
Denway Motors,DENWAY MOTORS,K:DENW,1993/2/22,316637,HK203,HK0203009524
Egana Jewellery and Pearls,EGANA JEWELLERY & PEARLS,K:EGJP,1998/7/27,675030,UG2943T13,KYG2943T1397
Hang Fung Gold Technology,HANG FUNG GOLD TECH.,K:HFGT,1999/3/16,865749,HK870,BMG4284Y1497
Hang Ten Group Holdings,HANG TEN GROUP HDG.,K:SMTE,1988/6/1,771648,HK448,BMG428561234
Harbin Brewery Group,HARBIN BREWERY GROUP,K:HBRE,2002/6/27,25704D,HK249,NA
Henderson Cyber,HENDERSON CYBER,K:HCYB,2000/7/14,280045,UG2986610,KYG298661037
Hutchison Global Communication Holdings,HUTCHISON GLB.COMM.HDG.,K:VAND,1995/4/18,141071,UG4671V10,BMG4671V1046
Integrated Distribution Services Group,INTEGRATED DS.SVS.GP.,K:IDSG,2004/12/7,29841E,HK2387,BMG4841P1023
International Mining Machinery Holdings,INTERNATIONAL MNG.MCH. HOLDINGS,K:INTT,2010/2/10,68704R,UG4885810,KYG488581078
Little Sheep Group,LITTLE SHEEP GROUP,K:LITS,2008/6/12,53499M,UG5506910,KYG550691011
Magic Holdings International,MAGIC HDG.INTERNATIONAL,K:MHIL,2010/9/24,69759U,UG5777010,KYG577701025
Ming An Holdings,MING AN HOLDINGS,K:MIAN,2006/12/22,414729,UG8803E10,KYG8803E1044
New World TMT,NEW WORLD TMT,K:NWIN,1995/10/27,312498,UK:NWW,KYG6493U1076
Samling Global,SAMLING GLOBAL,K:SAMG,2007/3/7,50212P,HK3938,BMG7782K1071
SNP Leefung Holdings,SNP LEEFUNG HOLDINGS,K:LEEF,1991/9/20,314769,NA,BMG8246M1010
A-S China Plumbing Products,A-S CHINA PLUMBING PRDS.,K:ASC,2003/7/11,141096,UG0519R10,KYG0519R1074
Asia Alliance Holdings 24/03/04,ASIA ALLIANCE HOLDINGS 24/03/04,28339H,2004/1/14,28339H,HK616,BMG053571193
Chia Hsin Cement Greater China,CHIA HSIN CMT.GTR.CHINA,K:CHIA,2003/12/12,28208J,UG2099610,KYG209961070
Termbray Petro-King Oilfield Services Nil Paid 27/01/15,TERMBRAY PETRO-KING OILF.SVS.NP.27/01/15,K:TEPK,2015/1/15,9267QX,HK2178,VGG7042T1122
Termbray Petro-King Oilfield Services Nil Paid 29/06/16,TERMBRAY PETRO-KING OILF.SVS.NP.29/06/16,K:TMPK,2016/6/17,7469U9,HK2178,VGG7042T1205
Akai Holdings,AKAI HOLDINGS,27579X,2003/9/12,27579X,NA,NA
Asat Holdings,ASAT HDG.,26381C,2000/7/11,26381C,NA,NA
Shanghai Fudan,SHANGHAI FUDAN,51563P,2008/1/22,51563P,NA,NA
Li and Fung,LI & FUNG,952252,1983/1/4,952252,NA,NA
Alibaba Com,ALIBABA.COM,K:ALIB,2007/11/6,51209F,HK1688,KYG017171003
Apac Resources (Temp),APAC RESOURCES (TEMP),K:ARST,2017/6/2,9103Y3,HK2968,BMG0403V1239
Beijing Media Corporation,BEIJING MEDIA CORP,51496X,2008/1/2,51496X,NA,NA
Beijingwest Industries International (Temp),BEIJINGWEST INDS.INTL. (TEMP),K:BWII,2016/11/17,2736EP,HK2918,KYG1145N1227
Capital VC (Temp),CAPITAL VC (TEMP),K:CPTL,2017/2/8,9022W3,HK2936,KYG1889C2095
CCT Land Holdings (Temp),CCT LAND HOLDINGS (TEMP),9161NK,2017/9/29,NA,NA,NA
China Baofeng (International) (Temp),CHINA BAOFENG (INTL.) (TEMP),K:CBAF,2016/10/24,2642CG,NA,KYG2119C1188
China Long Group (Temp),CHINA LNG GROUP (TEMP),K:CLGT,2017/8/11,9124VA,HK2981,KYG2117J1498
China Power Clean Energy,CHINA POWER CLEAN ENERGY,K:CPCE,2017/7/18,91192W,NA,NA
China Public Procurement (Temp),CHINA PUBLIC PROCUREMENT (TEMP),K:CPPT,2017/8/11,9124VD,HK2982,BMG2157R1262
China Resources Cement Holdings,CHINA RESOURCES CMT.HDG.,K:CRCM,2003/7/29,27257N,NA,NA
Chinese Strategic Holdings (Temp),CHINESE STRATEGIC HDG. (TEMP),K:PRTT,2017/6/27,9109XA,HK8583,BMG2115V1283
Chinlink International (Temp),CHINLINK INTL.(TEMP),K:CLNT,2017/3/28,90569V,HK2949,BMG2113K1577
Chinney Alliance Group (Temp),CHINNEY ALLIANCE GP. (TEMP),K:CHNY,2016/10/3,2625GX,HK2908,BMG2109L1770
Circutech International Holdings (Temp),CIRCUTECH INTHDG.(TEMP),K:CRCT,2017/2/6,90181F,HK8571,KYG2180K1224
Cofco International (Detach),COFCO INTL.(DETACH),K:COFD,2007/2/16,50143U,NA,NA
Cosmopolitan International 2000,COSM. INTL. 2000,929606,1983/1/3,929606,NA,NA
Cosmopolitan Int Holdings Limited,COSMOPOLITAN INT HOLDINGS LTD,K:,2017/4/3,9059Q9,NA,NA
Credit China Holdings (Temp),CREDIT CHINA HOLDINGS (TEMP),K:CRDT,2016/9/19,2598FY,HK8395,KYG2523M1160
Crown International (Temp),CROWN INTL.(TEMP),K:CRWN,2016/11/2,2670WK,HK2916,HK0000313236
Daohe Global Group (Temp),DAOHE GLOBAL GP. (TEMP),K:DGGT,2017/8/10,9124HK,HK2980,BMG2751X1496
Daohe Global Group (Temp),DAOHE GLOBAL GROUP(TEMP),K:DAOH,2016/9/27,2621ME,NA,BMG2751X1231
Dawnrays Pharmaceutical (Temp),DAWNRAYS PHARM. (TEMP),K:DPHT,2017/8/25,9129EC,HK2987,KYG2687M1188
Dynamic Holdings,DYNAMIC HOLDINGS,K:CWSB,1988/6/1,779687,NA,NA
Easy Concepts International Holdings,EASY CONCEPTS INTL.HDG.,K:EACN,1998/6/9,675555,NA,NA
ENN Energy Holdings (Temp),ENN ENERGY HDG.(TEMP),K:ENNT,2017/4/13,9063XU,HK2954,KYG3066L1196
Focus Media Network (Temp),FOCUS MEDIA NET.(TEMP),K:FOCS,2016/11/2,2670WJ,HK8555,KYG3610T1397
FY Financial Shenzhen CP Limited,FY FINANCIAL SHENZHEN CP LTD,9104U1,2017/6/5,9104U1,NA,NA
Geely Automobile Holdings (Temp),GEELY AUTOMOBILE HDG. (TEMP),K:GAMT,2017/7/21,91144V,HK2978,KYG3777B1297
Gold-Finance Holdings (Temp),GOLD-FINANCE HDG.(TEMP),K:GFNC,2016/12/21,2819L5,HK2927,KYG4036N1280
Grand Field Group,GRAND FIELD GROUP,K:GRAF,1999/10/12,691769,NA,NA
Grand Hotel Holdings 'A',GRAND HOTEL HDG.'A',K:GHTA,1988/6/1,950999,NA,HK0195001000
Grand Toys International,GRAND TOYS INTERNATIONAL,32469Q,2005/11/30,32469Q,NA,NA
Great Eagle (Detached),GREAT EAGLE (DETACHED),K:GEDT,2006/5/4,35799R,NA,NA
Guangzhou Investment (Detached),GUANGZHOU INVESTMENT (DETACHED),68398L,2009/11/19,68398L,NA,NA
HC International (Temp),HC INTERNATIONAL (TEMP),K:CKIT,2017/9/28,9161NL,HK2998,KYG4364T1195
HKC Holdings (Temp),HKC HOLDINGS (TEMP),K:HKHO,2016/10/7,2629A1,HK2909,NA
HKC Holdings Detached,HKC HOLDINGS DETACHED,77829Q,2011/10/17,77829Q,NA,NA
Hutchison TL (Detached),HUTCHISON TL (DETACHED),67465U,2009/4/28,67465U,NA,NA
Hutchison Whampoa (SEAQ International),HUTCHISON WHAMPOA (XSQ),137423,1994/9/15,137423,NA,NA
IDG Energy Investment (Temp),IDG ENERGY INV.(TEMP),K:SCHE,2017/1/6,2941Y5,HK2929,NA
Imagi International Holdings (Temp),IMAGI INTL.HDG.(TEMP),K:IMGI,2017/3/13,9051H0,HK2947,NA
Inno-Technology Holdings (Temp),INNO-TECH HDG. (TEMP),K:INTH,2016/11/4,2696DU,HK8556,BMG4782R2657
IR Resources (Temp),IR RESOURCES (TEMP),K:IRRS,2017/1/13,2997RX,HK8566,BMG4953J1678
Jete Power Holdings (Temp),JETE POWER HDG.(TEMP),K:JETT,2016/7/8,7728LC,HK8388,KYG511391222
Kaisun Energy Group (Temp),KAISUN ENERGY GP.(TEMP),K:KSNE,2017/2/16,9035WN,HK8573,KYG8310R1359
Kingdee International Software Group,KINGDEE INTL.SFTW.GROUP,K:KISL,2008/5/9,53418F,NA,NA
KPM Holding (Temp),KPM HOLDING (TEMP),K:KPM,2016/8/19,2553DU,HK8393,KYG5314U1067
KSL Holdings (Temp),KSL HOLDINGS (TEMP),K:KSHD,2017/3/8,9049XF,HK8575,NA
Kunming Dianchi Water Class B,KUNMING DIANCHI WATER CL B,9061ZK,2017/4/7,9061ZK,NA,NA
Lafe International Holdings,LAFE INTERNATIONAL HDG.,317636,1993/7/30,317636,NA,NA
Lai Fung Holdings (Temp),LAI FUNG HDG. (TEMP),K:LFHT,2017/8/15,9125K7,HK2984,KYG5342X1300
