Full Name,Name,Symbol,Start Date,DATASTREAM CODE,LOC OFF. CODE,ISIN CODE
Yungshin Global Holding,YUNGSHIN GLOBAL HOLDING,TW:YSO,1993/5/3,317182,T3705,TW0003705000
Z Com,Z COM,TW:ZCO,2003/9/25,414189,T8176,TW0008176009
Zen Voce,ZEN VOCE,TW:ZVC,2007/10/2,51437Q,T3581,TW0003581005
Zeng Hsing Industrial,ZENG HSING INDUSTRIAL,TW:ZNG,2007/12/28,30903R,T1558,TW0001558005
Zenitron,ZENITRON,TW:ZEN,2000/10/2,265704,T3028,TW0003028007
Zentel Electronics,ZENTEL ELECTRONICS,TW:ZEC,2008/10/21,41690D,T3553,TW0003553004
Zero One Technology,ZERO ONE TECH.,TW:ZOC,2000/1/21,280202,T3029,TW0003029005
Zhen Ding Technology Holding,ZHEN DING TECH.HOLDING,TW:ZHE,2011/12/26,86589M,T4958,KYG989221000
ZIG Sheng Industrial,ZIG SHENG INDUSTRIAL,TW:ZIG,1993/10/7,317797,T1455,TW0001455004
Zinwell,ZINWELL,TW:ZWC,1999/11/22,691956,T2485,TW0002485000
Zippy Technology,ZIPPY TECHNOLOGY,TW:ZSC,1996/5/27,887830,T2420,TW0002420007
1 Production Film,1 PRODUCTION FILM,TW:OPF,2014/10/27,9166NF,T8458,TW0008458001
Ability Opto-Electronics Technology,ABILITY OPTO-ELTN.TECH.,TW:AOT,2005/9/6,30865X,T3362,TW0003362000
Acelon Chemicals and Fiber,ACELON CHEMICALS & FIBER,TW:ACF,1998/4/3,675328,T1466,TW0001466001
Acsip Technology,ACSIP TECHNOLOGY,TW:AKT,2012/10/26,87764M,T6403,TW0006403009
Acti,ACTI,TW:ACY,2011/6/22,77450D,T5240,TW0005240006
Acula Technology,ACULA TECHNOLOGY,TW:ACN,2008/1/28,51543N,T3434,TW0003434007
Advanced Control and Systems,ADVANCED CNTL.&SYS.,TW:ACS,2002/2/25,15224F,T5209,TW0005209001
Advanced Lithium Ercm Ky,ADVANCED LITHIUM ERCM.KY,TW:ADE,2013/12/9,93650Z,T5227,KYG0100G1064
Aewin Technologies,AEWIN TECHNOLOGIES,TW:AEW,2007/8/8,51248W,T3564,TW0003564001
Aiptek International,AIPTEK INTL.,TW:AII,2003/1/14,26686N,T6225,TW0006225006
Airlux Elextrical,AIRLUX ELEXTRICAL,TW:AEC,2000/5/19,280857,T4609,TW0004609003
Albatron Technology,ALBATRON TECH.,TW:CYE,1999/5/13,691506,T5386,TW0005386007
Alliance Material,ALLIANCE MATERIAL,TW:ALZ,2007/11/16,51442K,T3595,TW0003595005
Alpha Microelectronics,ALPHA MICROELECTRONICS,TW:APM,2006/9/25,41197M,T8024,TW0008024001
Amigo Technology,AMIGO TECHNOLOGY,TW:AMI,2003/4/8,26954R,T6241,TW0006241003
An-Shin Food Services,AN-SHIN FOOD SERVICES,TW:AFS,2011/1/26,77449D,T1259,TW0001259000
Analog Integrations,ANALOG INTEGRATIONS,TW:ANG,2004/1/28,28399K,T6291,TW0006291008
Antec,ANTEC,TW:MJT,2003/10/30,27943W,T6276,TW0006276009
Aopen,AOPEN,TW:AOP,2000/8/22,263454,T3046,TW0003046009
APEX Science and Engineering,APEX SCIENCE & ENGR.,TW:APX,1995/11/27,865278,T3052,TW0003052007
Appro Technology,APPRO TECH.,TW:APR,2015/6/2,28941F,T8281,TW0008281007
Arima Optoelectronics,ARIMA OPTOELECTRONICS,TW:APE,2003/8/28,27437L,T6289,TW0006289002
Arlitech Electronic,ARLITECH ELECTRONIC,TW:ARL,2014/6/26,8915J9,T6432,TW0006432008
Asec International,ASEC INTERNATIONAL,TW:ASI,2001/8/10,14426L,T6113,TW0006113004
Asia Neo Technology Industrial,ASIA NEO TECH INDL.,TW:ANK,2012/12/18,87937T,T4542,TW0004542006
Asia Plastic Recycling Holding,ASIA PLASTIC RCYC.HLDG.,TW:ARH,2011/7/1,77449J,T1337,KYG0539R1039
Associated Industries China,ASSOCIATED INDS.CHINA,TW:AIC,1992/8/10,316078,T9912,TW0009912006
ATW Technology,ATW TECHNOLOGY,TW:LKP,2004/3/1,28549J,T8097,TW0008097007
Auden Techno,AUDEN TECHNO,TW:AUD,2004/9/10,30831L,T3138,TW0003138004
Averlogic Technologies,AVERLOGIC TECHNOLOGIES,TW:AGC,2002/12/26,26635W,T6198,TW0006198005
Avertronics,AVERTRONICS,TW:AVN,2008/5/15,53676T,T3597,TW0003597001
Avid Electronics,AVID ELECTRONICS,TW:AVE,2001/5/7,261823,T6103,TW0006103005
Azion,AZION,TW:PEA,2002/2/1,15156T,T6148,TW0006148000
Big Sun Energy Technology,BIG SUN ENERGY TECH.,TW:BSE,2010/3/18,51480M,T3566,TW0003566006
Billionton Systems,BILLIONTON SYSTEMS,TW:BLS,2002/4/18,15422Q,T6172,TW0006172000
Bison Electronics,BISON ELECTRONICS,TW:BEL,2009/10/19,69899W,T3659,TW0003659009
Brightek Optoelectronic,BRIGHTEK OPTOELECTRONIC,TW:BKO,2012/1/5,86648V,T5244,TW0005244008
Bull Will,BULL WILL,TW:BWL,2003/9/17,27592W,T6259,TW0006259005
Candmark Enterprise,CANDMARK ENTERPRISE,TW:CMK,2011/11/23,77963L,T5259,TW0005259006
Cathay Number 2 REIT Units,CATHAY NO.2 REIT UNITS,TW:CNO,2006/10/13,41272U,T01007T,TW00001007T5
Cathay Real Estate Development,CATHAY RLST.DEV.,TW:CCO,1987/9/9,756100,T2501,TW0002501004
Century Iron and Steel Industrial,CENTURY IOSTL.INDUSTRIAL,TW:CIL,2008/3/12,51521N,T9958,TW0009958009
Chang Jia M&E Engineering,CHANG JIA M&E ENGR.,TW:CJM,2013/11/25,93328T,T4550,TW0004550009
Cheng UEI Precision Industry,CHENG UEI PRECISION IND.,TW:CEI,1999/9/20,691768,T2392,TW0002392008
Chi Mei Materials Technology,CHI MEI MATERIALS TECH.,TW:CRX,2010/8/30,70108W,T4960,TW0004960000
Chi Sheng Pharma and Biotechnology,CHI SHENG PHARMA & BIOTECH,TW:CSG,1999/3/8,691209,T4111,TW0004111000
Chia Jei Technology Business,CHIA JEI TECHNOLOGY BUS.,TW:CJT,2002/8/8,26097N,T4109,TW0004109004
Chia Yi Steel,CHIA YI STEEL,TW:CYK,2012/11/5,87798Q,T2067,TW0002067006
Chian Hsing Forging Industrial,CHIAN HSFO.INDUSTRIAL,TW:CFI,2001/2/12,13400E,T4528,TW0004528005
Chief Land Electronic,CHIEF LAND ELECTRONIC,TW:CHZ,2010/9/30,30725U,T3345,TW0003345005
Chien Shing Harbour Service,CHIEN SHING HARBOUR SERVICE,TCSH,2017/3/21,9052CU,T8367,TW0008367004
Chien Shing Stainless Steel,CHIEN SHING STNL.STEEL,TW:CSH,1996/2/8,865357,T2025,TW0002025004
China Chemical and Pharmaceutical,CHINA CHEMICAL & PHARM.,TW:CHM,1987/9/9,756104,T1701,TW0001701001
China Communications Media Group,CHINA COMMS.MEDIA GROUP,TW:CGM,2013/9/17,87066Z,T6404,KYG211281061
China Man-Made Fiber,CHINA MAN-MADE FIBER,TW:CMF,1989/7/3,777078,T1718,TW0001718005
China Times Publishing,CHINA TIMES PUBLISHING,TW:CTM,1999/12/27,280132,T8923,TW0008923004
China Wire and Cable,CHINA WIRE & CAB.,TW:CWC,1987/9/8,756105,T1603,TW0001603009
Ching Chan Optical Technology,CHING CHAN OPTICAL TECHNOLOGY,TW:COP,2016/4/6,7075YG,T2070,TW0002070000
Ching Feng Home Fashions,CHING FENG HOME FASHIONS,TW:CFG,1999/2/1,691045,T9935,TW0009935007
Chitec Technology,CHITEC TECHNOLOGY,TW:CTD,2010/9/16,774503,T3430,TW0003430005
Chun Yuan Steel Industry,CHUN YUAN STEEL IND.,TW:CHU,1989/12/22,540322,T2010,TW0002010006
Chun Zu Machinery Industry,CHUN ZU MACHINERY IND.,TW:CMZ,2012/12/24,87957W,T4544,TW0004544002
Chung Fu Tex-International,CHUNG FU TEX-INTL.,TW:CFT,1989/7/3,777082,T1435,TW0001435006
Chung Hwa Chemical Industrial Works,CHUNG HWA CHM.INDL.WORKS,TW:CHW,1999/1/18,675994,T1727,TW0001727006
Chung Hwa Food Industrial,CHUNG HWA FOOD INDL.,TW:HEY,1999/2/1,691034,T4205,TW0004205000
Chunghwa Chemical Synthesis and Biotech,CHUNGHWA CHM.SNH.& BIOT.,TW:HWA,2010/12/20,72938X,T1762,TW0001762003
Chyang Sheng Dyeing and Finishing,CHYANG SHENG DY&FG.,TW:CSD,1996/12/5,887566,T1463,TW0001463008
Controlnet International,CONTROLNET INTERNATIONAL,TW:CNY,2011/9/6,775997,T3377,TW0003377008
Cube Magic,CUBE MAGIC,TW:CBM,2012/8/10,87476V,T5286,TW0005286009
Data Image,DATA IMAGE,TW:DCR,2004/4/15,30923Q,T3168,TW0003168001
Data International,DATA INTL.,TW:DIC,2000/3/21,280335,T5432,TW0005432009
Datavan International,DATAVAN INTERNATIONAL,TW:DTV,2007/8/7,411811,T3521,TW0003521001
Dbtel,DBTEL,TW:DBE,1996/1/4,314917,T5304,TW0005304000
Depo Auto Participations Industry,DEPO AUTO PARTS IND.,TW:DEP,2004/3/17,28624L,T6605,TW0006605009
Dexin,DEXIN,TW:DXC,2004/9/16,32171P,T3349,TW0003349007
Dimension Computer Technology,DIMENSION COMPUTER TECH.,TW:DCT,2002/2/4,15163D,T6140,TW0006140007
DR Chip Biotechnology,DR CHIP BIOTECHNOLOGY,TW:DCI,2004/4/9,28819K,T4131,TW0004131008
Dreamtek International,DREAMTEK INTERNATIONAL,TW:DRC,2014/11/19,9181XH,T1818,TW0001818003
Dynacard,DYNACARD,TW:DNC,2005/10/31,32608C,T8351,TW0008351008
E&E Recycling,E&E RECYCLING,TW:EEG,2012/6/7,87212K,T8440,TW0008440009
E-Ton Solar Technology,E-TON SOLAR TECH.,TW:ETS,2006/3/8,31192C,T3452,TW0003452009
Eagle Cold Storage Enterprise,EAGLE COLD STRG.ENTER.,TW:ECE,1996/1/31,887882,T8905,TW0008905001
EBM Technologies,EBM TECHNOLOGIES,TW:EBM,2010/4/13,69351R,T8409,TW0008409004
Eiso Enteprise,EISO ENTEPRISE,TW:EIE,2013/8/30,89745W,T5291,TW0005291009
Elite Semiconductor Memory Technology,ELITE SEMICON.MEM.TECH.,TW:ESM,2002/3/4,15242X,T3006,TW0003006003
Enermax Technology,ENERMAX TECHNOLOGY,TW:ENT,2004/12/31,29904U,T8093,TW0008093006
Ensure Global,ENSURE GLOBAL,TW:LLF,2001/6/26,266822,T4419,TW0004419007
Entery Industrial,ENTERY INDUSTRIAL,TW:EIC,2005/8/8,30726M,T1333,TW0001333003
Est Global Apparel,EST GLOBAL APPAREL,TW:CKT,1999/7/29,691669,T4413,TW0004413000
Everfocus Electronics,EVERFOCUS ELECTRONICS,TW:EFE,2001/3/16,257093,T5484,TW0005484000
Everlance,EVERLANCE,TW:CKH,2001/9/3,14490T,T8934,TW0008934001
Evergreen International Storage and Transport,EVRG.INTL.STRG.& TRAN.,TW:EGT,1990/12/14,530622,T2607,TW0002607009
Falcon Power,FALCON POWER,TW:FCP,1995/4/6,141050,T1516,TW0001516003
Far Eastern Department Stores,FAR EASTERN DEPT.STRS.,TW:FED,1988/7/13,772056,T2903,TW0002903002
Far Eastern International Bank,FAR EASTERN INTL.BANK,TW:FEI,1996/1/4,887859,T2845,TW0002845005
Fast Technologies,FAST TECHNOLOGIES,TW:FAS,2001/5/14,263154,T5205,TW0005205009
Feature Integration Technology,FEATURE INTG.TECH.,TW:FTG,2010/6/29,774513,T4951,TW0004951009
Fine Blanking and Tool,FINE BLANKING & TOOL,TW:FBT,2003/4/16,26974N,T4535,TW0004535000
First Hi-Tec Enterprise,FIRST HI-TEC ENTERPRISE,TW:FHT,2000/6/27,280971,T5439,TW0005439004
Foci Fiber Optic Communications,FOCI FIBER OPTIC COMMS.,TW:FFO,2011/2/25,30831J,T3363,TW0003363008
Force MOS Technology,FORCE MOS TECHNOLOGY,TW:FML,2010/6/30,77451U,T4923,TW0004923008
Formosa Electronic Industries,FORMOSA ELECTRONIC INDS.,TW:FME,2010/10/8,77451F,T8171,TW0008171000
Forward Graphic Enterprise,FORWARD GRAPHIC ENTER.,TW:FQE,1996/4/23,887883,T8906,TW0008906009
Founding Construction and Development,FOUNDING CON.& DEV.,TW:FCD,2001/8/10,14426K,T5533,TW0005533004
Fu Chun Shin Machinery Manufacture,FU CHUN SHIN MCH.MANF.,TW:FCS,2004/4/5,28769K,T6603,TW0006603004
Fu Ta Material Technology,FU TA MATERIAL TECH.,TW:FUT,1997/7/28,890932,T4402,TW0004402003
Fu Yu Property Company,FU YU PROPERTY CO.,TW:COC,2002/3/4,15243C,T4907,TW0004907001
Fulgent Sun International (Holding),FULGENT SUN INTL.(HLDG.),TW:FLS,2012/10/18,87746Q,T9802,KYG368891068
Full Wang International Development,FULL WANG INTL.DEV.,TW:TOD,2003/2/26,26823T,T6219,TW0006219009
Fun Yours Technology,FUN YOURS TECHNOLOGY,TW:FYT,2014/11/13,9172Z2,T6482,TW0006482003
FX Hotel Group,FX HOTEL GROUP,TW:FXH,2010/1/14,68798C,T2724,KYG3704Y1017
G&E Herbal Biotechnology,G&E HERBAL BIOTECHNOLOGY,TW:GEH,2011/3/21,53812T,T4911,TW0004911003
General Silicones,GENERAL SILICONES,TW:GLN,2011/11/30,77985W,T4730,TW0004730007
Genomics Biosci and Technology,GENOMICS BIOSCI & TECH.,TW:GEB,2013/12/16,93662R,T4195,TW0004195003
Geosat Aerospace and Technology,GEOSAT AEROSPACE & TECHNOLOGY,TW:GAT,2016/8/8,7750FC,T8495,TW0008495003
Gigastone,GIGASTONE,TW:GGT,2013/10/21,91422P,T5262,TW0005262000
Gish International,GISH INTERNATIONAL,TW:GIS,2004/4/23,28871E,T8067,TW0008067000
Global Mixed-Mode Technology,GLOBAL MIXED-MODE TECH.,TW:GMM,2004/8/30,29301D,T8081,TW0008081001
Glory Biotechnology,GLORY BIOTECH,TW:GBK,2012/12/18,87928C,T4187,TW0004187000
Golden Long Teng Development,GOLDEN LONG TENG DEVELOPMENT,TW:AME,2004/3/17,28624K,T3188,TW0003188009
Gordon Auto Body Participations,GORDON AUTO BODY PARTS,TW:GAB,1997/1/30,887812,T1524,TW0001524007
Grand Ocean Retail Group,GRAND OCEAN RETAIL GP.,TW:GOZ,2012/6/6,87217X,T5907,KYG4064G1029
Great Computer,GREAT COMPUTER,TW:GCC,2004/2/9,28466J,T8047,TW0008047002
Green River Holding Company,GREEN RIVER HOLDING CO.,TW:GRH,2013/7/5,89374F,T8444,KYG409691006
Great China Metal Industry,GT.CHINA MTL.IND.,TW:GCM,1990/8/8,314030,T9905,TW0009905000
Haiwan International Development Company,HAIWAN INTL.DEV.CO.,TW:OCI,2004/9/23,29442U,T3252,TW0003252003
Health and Life,HEALTH & LIFE,TW:HLC,2004/12/24,29819K,T1781,TW0001781003
HEP Technology,HEP TECH,TW:TEH,2011/1/11,53642C,T3609,TW0003609004
Hi Sharp Electronics,HI SHARP ELECTRONICS,TW:HIE,2006/9/4,30256F,T3128,TW0003128005
High-Tek Harness Enterprise,HIGH-TEK HARNESS ENTER.,TW:ITH,2005/7/26,31236X,T3202,TW0003202008
Higher Way Electronic,HIGHER WAY ELECTRONIC,TW:HWE,2005/1/27,29998D,T3268,TW0003268009
Holux Technology,HOLUX TECHNOLOGY,TW:HXT,2006/7/19,31192K,T3431,TW0003431003
Homenema Technology,HOMENEMA TECHNOLOGY,TW:HDI,2004/2/25,28537U,T8087,TW0008087008
Honey Hope Honesty Enterprise,HONEY HOPE HNTY.ENTER.,TW:HEH,2003/10/24,27920R,T8043,TW0008043001
Hong Ho Precision Textile,HONG HO PRECISION TEX.,TW:HGP,1991/10/15,315029,T1446,TW0001446003
Hong Tai Electric Industrial,HONG TAI ELEC.INDL.,TW:HEC,1993/5/12,317191,T1612,TW0001612000
Hong Yi Fiber Industry,HONG YI FIBER INDUSTRY,TW:HYN,1992/12/28,316535,T1452,TW0001452001
Honyi Precision Industry,HONYI PRECISION INDUSTRY,TW:HYS,2001/4/30,263025,T4530,TW0004530001
Horng Tong Enterprise,HORNG TONG ENTERPRISE,TW:HOR,2012/3/6,86909F,T5271,TW0005271001
Hotron Precision Electronic Industrial,HOTRON PRECN.ELT.INDL.,TW:HPE,2010/5/11,51639W,T3092,TW0003092003
Hoya Resort Hotel Group,HOYA RESORT HOTEL GP.,TW:HOY,2013/12/13,93795W,T2736,TW0002736006
Hsin sin Textile,HSIN SIN TEXTILE,TW:HST,1999/1/15,675985,T4406,TW0004406004
HTM International Holding,HTM INTERNATIONAL HLDG.,TW:HTM,2010/1/13,68798D,T4924,KYG4642A1067
Hua English Wire and Cable,HUA ENG WIRE & CABLE,TW:HUA,1989/7/3,500025,T1608,TW0001608008
Huai I Electronics,HUAI I ELECTRONICS,TW:HIU,2012/12/24,87958D,T5295,TW0005295000
Humorigin Biotechnology,HUMORIGIN BIOTECH.,TW:HOB,2014/11/10,9171WN,T6487,TW0006487002
Hung Ching Development and Construction,HUNG CHING DEV.AND CON.,TW:HCN,1995/3/6,140998,T2527,TW0002527009
Hung Chou Fiber Industry,HUNG CHOU FIBER IND.,TW:HCC,1989/7/3,777093,T1413,TW0001413003
Hung Poo Real Estate Development,HUNG POO REAL EST.DEV.,TW:HPC,1996/3/14,865418,T2536,TW0002536000
Hunt Electronic,HUNT ELECTRONIC,TW:HEP,2005/6/7,28922M,T3297,TW0003297008
Hwa Fong Rubber Industry,HWA FONG RUBBER INDUSTRY,TW:HFR,1998/6/4,675480,T2109,TW0002109006
Hwa Woei Green Hi-Tech,HWA WOEI GREEN HI- TECH,TW:HWL,2001/4/27,262486,T5481,TW0005481006
Hwang Chang General Contractor,HWANG CHANG GEN.CONR.,TW:HGN,1999/10/15,691841,T2543,TW0002543006
I Sunny Construction and Development,I SUNNY CONSTRUCTION & DEV.,TW:TER,1989/12/26,540316,T2540,TW0002540002
I Yuan Precision Industrial,I YUAN PRECISION INDL.,TW:IYP,2011/5/12,77450N,T2235,TW0002235009
I-Chiun Precicion Industry,I-CHIUN PRECICION IND.,TW:ICP,2000/3/21,280333,T2486,TW0002486008
Infodisc Technology,INFODISC TECHNOLOGY,TW:INY,2000/2/21,280261,T2491,TW0002491008
Janfusun Fancyworld,JANFUSUN FANCYWORLD,TW:JNF,1998/3/12,675162,T5701,TW0005701007
Jazz Hipster,JAZZ HIPSTER,TW:JAZ,2003/7/4,27237V,T6247,TW0006247000
Jetwell Computer Company,JETWELL COMPUTER CO.,TW:JET,2013/9/30,90410P,T3147,TW0003147005
Jih Sun Financial Holding,JIH SUN FINL.HLDG.,TW:JSS,1996/6/28,887875,T5820,TW0005820005
Jiin Yeeh Ding Enterprise,JIIN YEEH DING ENTER.,TW:JYD,2008/5/21,31192N,T8390,TW0008390006
Johnson Chemical Pharmaceutical Works,JOHNSON CHM.PHARM.WORKS,TW:JOC,2010/1/8,68840M,T4747,TW0004747001
Join Well Technology,JOIN WELL TECHNOLOGY,TW:JWT,2010/5/27,53812N,T3629,TW0003629002
Ju Kao Engineering,JU KAO ENGINEERING,TW:JKE,2010/10/13,77449T,T1594,TW0001594000
JYE Tai Precision Industrial,JYE TAI PRECN.INDL.,TW:JYE,2002/3/26,15354E,T6165,TW0006165004
K Way Information,K WAY INFORMATION,TW:KWI,2000/10/12,297047,T5201,TW0005201008
Kai Chieh International Investment,KAI CHIEH INTL.INV.,TW:KCH,2009/12/17,75751X,T2721,KYG521031016
Kaibo Enterprise,KAIBO ENTERPRISE,TW:PTG,2007/10/8,30403P,T3073,TW0003073003
Kang NA Hsiung Enterprise,KANG NA HSIUNG ENTER.,TW:KNH,1994/11/4,140642,T9919,TW0009919001
Kao Hsiung Chang Iron and Steel,KAO HSIUNG CHANG IOSTL.,TW:KAO,1989/7/3,500082,T2008,TW0002008000
Kee Song Biotechnology Holdings,KEE SONG BIOTECH.HDG.,TW:KSO,2011/8/29,77568H,T1258,KYG522401010
Kenly Precision Industrial,KENLY PRECN.INDL.,TW:KEN,1999/4/14,691409,T5383,TW0005383004
Kim Forest Enterprise,KIM FOREST ENTERPRISE,TW:KMF,2017/8/18,9125R9,T6645,TW0006645005
King Chou Marine Technology,KING CHOU MARINE TECH.,TW:KCF,2000/11/7,297039,T4417,TW0004417001
King's Town Bank,KING'S TOWN BANK,TW:MBT,1989/7/3,777106,T2809,TW0002809001
KMC Kuei Meng International,KMC KUEI MENG INTL.,TW:CNE,1996/1/4,887825,T5306,TW0005306005
Kuen Ling Machinery Refrigerating,KUEN LING MCH.REFRIGG.,TW:KUL,2000/9/28,265619,T4527,TW0004527007
Kung Long Batteries Industrial,KUNG LONG BATT.INDL.,TW:KLB,2002/1/22,15128F,T1537,TW0001537009
Kwang Ming Silk Mill,KWANG MING SILK MILL,TW:KMS,2002/4/18,15422P,T4420,TW0004420005
Kworld Computer,KWORLD COMPUTER,TW:KWR,2008/1/28,30830K,T3287,TW0003287009
Lefram Technology,LEFRAM TECHNOLOGY,TW:LEF,2004/9/13,30742M,T8127,TW0008127002
Lien Chang Electronic Enterprise,LIEN CHANG ELT.ENTER.,TW:LCE,1997/1/24,887842,T2431,TW0002431004
Liyu Technology,LIYU TECHNOLOGY,TW:LTZ,2011/4/27,774526,T5229,TW0005229009
Longda Construction and Development,LONGDA CON.& DEVELOPMENT,TW:LDC,1999/10/7,691813,T5519,TW0005519003
Lung Pien Vacuum Industry,LUNG PIEN VACUUM IND.,TW:LPV,2012/2/24,86838T,T5267,TW0005267009
Macrowell OMG Digital Entertainment,MACROWELL OMG DIG.ENTM.,TW:OMG,2011/1/11,68840L,T3687,TW0003687000
Magazine Layers Scientific-Technics,MAG.LAYERS SCIEN.-TCS.,TW:MCS,2008/5/2,30403H,T3068,TW0003068003
MAO Bao,MAO BAO,TW:MBC,1999/11/22,691960,T1732,TW0001732006
Max Zipper,MAX ZIPPER,TW:HDZ,2001/3/29,257224,T8932,TW0008932005
Megawin Technology,MEGAWIN TECHNOLOGY,TW:MWT,2009/4/20,67853T,T3122,TW0003122008
Min Aik Precision Industrial,MIN AIK PRECISION INDL.,TW:MIF,2013/4/22,88314E,T4545,TW0004545009
Miramar Hospitality,MIRAMAR HOSPITALITY,TW:MHR,2011/10/28,77847T,T2730,TW0002730009
Myson-Century,MYSON-CENTURY,TW:MIS,1996/9/16,887833,T5314,TW0005314009
Mytrex Health Technologies,MYTREX HEALTH TECHS.,TW:MRX,2011/8/30,77582M,T4431,TW0004431002
Nan Ren Hu Leisure Amusement,NAN REN HU LEIS.AMNT.,TW:NRL,2003/6/17,27146P,T5905,TW0005905004
Nan Ya Printed Circuit Board,NAN YA PRINTED CUB.,TW:PCB,2006/4/7,32830N,T8046,TW0008046004
Nan Yang Dyeing and Finishing,NAN YANG DYEING & FNSHG.,TW:NYD,1989/7/3,772060,T1410,TW0001410009
Neng TYI Precision Industries,NENG TYI PRECISION INDS.,TW:NTY,2007/7/25,36277H,T3512,TW0003512000
New Asia Construction and Development,NEW ASIA CON.& DEV.,TW:NAC,1993/5/27,317513,T2516,TW0002516002
New Best Wire Industrial,NEW BEST WIRE INDUSTRIAL,TW:NBW,2000/5/8,280469,T5013,TW0005013007
Nuuo,NUUO,TW:NUU,2013/4/30,88339X,T6419,TW0006419005
O-Ta Precision Industry,O-TA PRECISION INDUSTRY,TW:OTA,2000/2/9,280240,T8924,TW0008924002
Opnet Technologies,OPNET TECHNOLOGIES,TW:OTH,2004/5/6,28922U,T8034,TW0008034000
Pacific Image Electronics,PACIFIC IMAGE ELTN.,TW:PIE,2003/1/21,26710L,T6228,TW0006228000
Panion and BF Biotechnology,PANION & BF BIOTECH.,TW:PBB,2004/6/3,29015H,T1760,TW0001760007
Papago,PAPAGO,TW:MNT,2011/1/11,54047J,T3632,TW0003632006
Phonic,PHONIC,TW:PHO,2003/10/21,27908F,T3067,TW0003067005
Pihsiang Machinery Manufacturing,PIHSIANG MCH.MNFG.,TW:PSM,2001/3/21,257152,T1729,TW0001729002
Pili International Multimedia Company,PILI INTERNATIONAL MLTM. CO.,TW:PIM,2013/9/30,90410M,T8450,TW0008450008
Pixon Technologies,PIXON TECHNOLOGIES,TW:PIX,2011/9/6,77601V,T5248,TW0005248009
Pleasant Hotels International,PLEASANT HOTELS INTERNATIONAL,TW:THH,2011/3/29,50266H,T2718,TW0002718004
Polygreen Resources,POLYGREEN RESOURCES,TW:PGR,2011/1/20,77452C,T8423,KYG715991074
Power Wind Health Industry,POWER WIND HEALTH IND.,TW:PWH,2014/8/29,9065G9,T8462,TW0008462003
Powercom,POWERCOM,TW:PWR,2001/3/29,257237,T3043,TW0003043006
Prime Chenggong Company Limited,PRIME CHENGGONG CO.LTD.,TW:POF,2002/3/8,15278T,T2496,TW0002496007
Prime Electronics and Satellitics,PRIME ELTN.& SATELLITICS,TW:PES,2002/4/17,15418J,T6152,TW0006152002
Prime Oil Chemical Service,PRIME OIL CHEMICAL SER.,TW:PAN,1990/1/4,777113,T2904,TW0002904000
Prince Housing and Development,PRINCE HOUSING & DEV.,TW:PHD,1991/4/24,314035,T2511,TW0002511003
Prolight Opto Technology,PROLIGHT OPTO TECHNOLOGY,TW:POP,2014/9/24,9110AT,T5277,TW0005277008
Prolink Microsystems,PROLINK MICROSYSTEMS,TW:PRO,2000/8/22,263455,T5450,TW0005450001
Promaster Technology,PROMASTER TECHNOLOGY,TW:PTY,2007/10/15,51639X,T3429,TW0003429007
Prosperity Dielectrics,PROSPERITY DIELECTRICS,TW:PDC,2002/4/19,15425J,T6173,TW0006173008
Realy Development and Construction,REALY DEVELOPMENT & CON.,TW:RDC,2009/6/1,51294T,T2596,TW0002596004
Renjie Oldsichuan Catering Management Consultant,RENJIE OLDSICHUAN CATER. MAN.CONSULTANT,TW:OLD,2014/10/28,9166QL,T2741,TW0002741006
Rigidtech Microelectronics,RIGIDTECH MICROELS.,TW:RIG,2012/6/6,87212J,T5256,TW0005256002
Ruentex Engineering and Construction,RUENTEX ENGR.& CON.,TW:UEN,2007/12/18,51612J,T2597,TW0002597002
Samya Technology,SAMYA TECHNOLOGY,TW:SMY,2008/1/28,32772L,T3465,TW0003465001
Sea and Land Integrated,SEA & LAND INTEG.,TW:SAL,1997/1/27,887848,T5603,TW0005603005
Shen's Art Print,SHEN'S ART PRINT,TW:SAP,2000/3/21,280334,T8921,TW0008921008
Shian Yih Electronic Industry,SHIAN YIH ELT.INDUSTRY,TW:SYE,2008/4/8,41471F,T3531,TW0003531000
Shieh Yih Machinery Industry,SHIEH YIH MACHINERY IND.,TW:SYM,2002/4/26,15447W,T4533,TW0004533005
Shihlin Electric and Engineering,SHIHLIN ELEC.& ENGR.,TW:SEE,1988/7/20,777123,T1503,TW0001503001
Shin Shin Natural Gas,SHIN SHIN NATURAL GAS,TW:SNG,1994/4/26,362452,T9918,TW0009918003
Shinemore Technology Materials,SHINEMORE TECH.MATS.,TW:SNM,2004/7/27,30726K,T8291,TW0008291006
Silicon Power Computer and Communications,SILICON PWR.CMP.& COMMS.,TW:SPC,2011/1/11,77450Q,T4973,TW0004973003
Silicon Touch Technology,SILICON TOUCH TECHNOLOGY,TW:NTH,2005/4/15,30482C,T3288,TW0003288007
Sino-American Silicon Products,SINO-AMER.SILICON PRDS.,TW:SAS,2001/3/2,256948,T5483,TW0005483002
Soaring Technology,SOARING TECH.,TW:SOR,2003/1/9,26675Q,T6222,TW0006222003
Solar Applied Materials Technology,SOLAR APPD.MATS.TECH.,TW:SOA,2005/1/31,30064C,T1785,TW0001785004
Space Shuttle Hi-Tech,SPACE SHUTTLE HI-TECH,TW:SSH,2000/11/10,297038,T2440,TW0002440005
